,subject,session,desc,hemi,task,direction,run,space,suffix,datatype,extension,contrast,megabytes,dataset,path
96,01,00,,,ArchiSpatial,ffx,,MNI305,grasp,,.json,object_grasp,0.00054931640625,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-object_grasp.json
97,01,00,,,ArchiSpatial,ffx,,MNI305,grasp,,.nii.gz,object_grasp,2.9023523330688477,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-object_grasp.nii.gz
98,01,00,,,ArchiSpatial,ffx,,MNI305,orientation,,.json,object_orientation,0.000576019287109375,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-object_orientation.json
99,01,00,,,ArchiSpatial,ffx,,MNI305,orientation,,.nii.gz,object_orientation,2.9008426666259766,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-object_orientation.nii.gz
100,01,00,,,ArchiSpatial,ffx,,MNI305,hand,,.json,rotation_hand,0.0005216598510742188,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-rotation_hand.json
101,01,00,,,ArchiSpatial,ffx,,MNI305,hand,,.nii.gz,rotation_hand,2.9026050567626953,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-rotation_hand.nii.gz
102,01,00,,,ArchiSpatial,ffx,,MNI305,side,,.json,rotation_side,0.0005283355712890625,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-rotation_side.json
103,01,00,,,ArchiSpatial,ffx,,MNI305,side,,.nii.gz,rotation_side,2.9025325775146484,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-rotation_side.nii.gz
104,01,00,,,ArchiSpatial,ffx,,MNI305,,,.json,saccades,0.00048828125,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-saccades.json
105,01,00,,,ArchiSpatial,ffx,,MNI305,,,.nii.gz,saccades,2.902496337890625,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-saccades.nii.gz
